ID;Year_Birth; Income ;Dt_Customer;Country;transaction_date;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;Total_Purchases;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Response;Complain
6349;1987;61787;2013-07-06;Spain;2013-08-21;621;73;414;78;48;85;1319;1;8;4;6;5;0;0;0;0;0;0;0
7873;1973;63516;2013-07-06;Canada;2014-03-13;141;11;114;15;14;5;300;4;4;1;7;5;0;0;0;0;0;0;0
7214;1957;62187;2013-07-05;Spain;2014-02-02;792;0;275;45;45;126;1283;1;4;8;5;3;0;0;0;0;0;0;0
966;1966;44529;2013-07-05;Spain;2013-07-06;538;13;91;17;6;26;691;6;6;2;11;5;0;1;0;0;0;0;0
6853;1982;75777;2013-07-04;Australia;2013-08-01;712;26;538;69;13;80;1438;1;3;6;11;1;0;1;1;0;0;1;0
7366;1982;75777;2013-07-04;India;2014-04-29;712;26;538;69;13;80;1438;1;3;6;11;1;0;1;1;0;0;1;0
6421;1961;88347;2013-07-03;Spain;2013-08-24;1050;178;555;77;138;118;2116;1;4;7;9;1;0;0;0;1;0;0;0
8925;1965;70053;2013-07-03;Spain;2013-09-24;512;53;98;81;179;89;1012;3;8;5;10;5;0;0;0;0;0;0;0
10582;1979;72063;2013-07-03;Germany;2014-01-26;180;32;348;76;32;90;758;2;5;2;12;2;0;0;0;0;0;0;0
7514;1956;54342;2013-07-03;Australia;2014-03-04;84;10;34;11;10;28;177;4;3;1;4;6;0;0;0;0;0;0;0
4597;1970;82072;2013-07-02;Saudi Arabia;2013-08-18;889;55;685;168;92;129;2018;1;3;2;13;1;0;0;0;0;0;0;0
773;1971;42835;2013-06-30;India;2013-11-19;379;4;93;12;9;98;595;7;6;6;4;6;0;0;0;0;0;0;0
5204;1971;74538;2013-06-29;Spain;2014-03-14;380;98;733;110;112;28;1461;1;8;8;5;3;0;0;1;0;0;1;0
7053;1966;78420;2013-06-29;Saudi Arabia;2014-06-15;604;28;674;91;28;28;1453;1;3;10;8;1;0;0;0;0;0;0;0
3968;1970;65706;2013-06-28;Canada;2014-06-30;918;10;129;13;0;129;1199;1;11;3;12;7;0;1;1;0;1;1;0
5841;1966;60894;2013-06-28;Spain;2013-07-26;606;7;155;10;0;54;832;5;10;3;8;7;0;0;0;0;0;0;0
1506;1975;42160;2013-06-28;Spain;2013-11-11;48;9;45;3;15;20;140;4;2;1;4;6;0;0;0;0;0;1;0
5272;1965;53843;2013-06-27;Saudi Arabia;2013-11-03;378;0;88;19;4;73;562;4;8;5;3;7;0;0;0;0;0;0;0
5562;1974;60093;2013-06-26;Spain;2013-08-16;502;12;109;16;6;90;735;2;7;2;10;6;0;0;0;0;0;0;0
9780;1971;71499;2013-06-25;Spain;2014-04-07;465;25;132;136;0;37;795;2;8;3;13;4;0;0;0;0;0;0;0
8773;1971;57420;2013-06-25;USA;2013-07-17;280;0;18;0;0;24;322;3;5;1;6;7;0;1;0;0;0;0;0
5543;1966;57811;2013-06-24;Spain;2014-03-07;545;7;114;37;21;78;802;5;7;2;11;5;0;1;0;0;0;0;0
3478;1971;60585;2013-06-24;Canada;2013-12-30;267;42;309;55;42;21;736;10;7;4;9;5;0;0;0;0;0;1;0
2181;1970;70617;2013-06-23;Spain;2013-11-03;353;61;753;40;46;27;1280;1;3;3;7;2;0;0;0;0;0;0;0
10339;1954;;2013-06-23;Australia;2014-04-15;161;0;22;0;0;24;207;2;4;1;4;6;0;0;0;0;0;0;0
4552;1991;51373;2013-06-22;Spain;2014-04-06;83;2;101;64;26;117;393;1;3;5;3;4;0;0;0;0;0;0;0
3386;1992;34935;2013-06-21;Spain;2013-07-09;34;4;66;3;10;20;137;1;2;1;4;7;0;0;0;0;0;0;0
8175;1992;34935;2013-06-21;Saudi Arabia;2014-04-19;34;4;66;3;10;20;137;1;2;1;4;7;0;0;0;0;0;0;0
10524;1963;49476;2013-06-20;Canada;2013-12-07;386;23;95;54;41;196;795;4;2;11;5;2;0;0;0;0;0;0;0
9805;1953;56129;2013-06-20;Canada;2014-05-21;320;48;133;39;72;48;660;4;6;2;10;4;0;0;0;0;0;0;0
849;1953;56129;2013-06-20;Spain;2013-07-06;320;48;133;39;72;48;660;4;6;2;10;4;0;0;0;0;0;0;0
3037;1983;50150;2013-06-20;Canada;2014-04-13;135;46;92;65;61;11;410;2;5;2;7;5;0;0;0;0;0;0;0
4698;1983;50150;2013-06-20;Spain;2013-12-22;135;46;92;65;61;11;410;2;5;2;7;5;0;0;0;0;0;0;0
291;1970;72940;2013-06-19;Saudi Arabia;2013-08-31;182;74;298;162;149;116;981;1;3;3;6;1;0;0;0;0;0;0;0
2632;1954;50501;2013-06-18;India;2013-06-24;297;0;38;13;0;152;500;7;5;4;4;6;1;0;0;0;0;1;0
1518;1965;62694;2013-06-17;Spain;2013-06-26;379;6;157;25;91;91;749;5;9;3;7;7;0;0;0;0;0;0;0
5209;1954;50002;2013-06-17;Saudi Arabia;2014-01-29;443;5;71;21;16;82;638;2;8;2;7;7;0;0;0;0;0;0;0
3179;1980;81741;2013-06-16;Spain;2013-08-06;249;153;940;58;134;38;1572;0;6;6;7;2;0;0;0;0;0;0;0
8779;1985;36145;2013-06-16;USA;2013-12-16;56;4;76;17;1;18;172;4;4;1;3;9;1;0;0;0;0;1;0
10870;1967;61223;2013-06-13;Saudi Arabia;2013-09-24;709;43;182;42;118;247;1341;2;9;3;4;5;0;0;0;0;0;0;0
7848;1974;49166;2013-06-13;India;2013-11-18;224;2;25;7;0;110;368;2;5;3;3;6;0;0;0;0;0;0;0
8602;1964;69932;2013-06-12;Spain;2013-12-23;412;172;153;150;105;57;1049;2;7;6;11;4;0;0;0;0;0;0;0
9381;1978;66373;2013-06-12;Australia;2014-05-23;328;9;124;12;24;109;606;7;4;2;10;3;0;0;0;0;0;0;0
9384;1978;66373;2013-06-12;Australia;2013-07-05;328;9;124;12;24;109;606;7;4;2;10;3;0;0;0;0;0;0;0
6518;1951;67680;2013-06-11;Australia;2013-07-08;546;0;48;0;6;6;606;1;7;3;8;5;0;0;0;0;0;0;0
2036;1973;57906;2013-06-11;India;2014-01-30;243;11;119;10;3;15;401;3;4;2;8;4;0;0;0;0;0;0;0
8957;1952;64831;2013-06-10;Saudi Arabia;2013-12-16;480;86;249;75;86;144;1120;8;6;3;5;6;0;0;0;0;0;0;0
6376;1979;57537;2013-06-10;Australia;2014-05-24;191;56;139;51;8;100;545;4;4;3;8;4;0;0;0;0;0;0;0
4470;1962;58646;2013-06-10;Spain;2013-06-25;62;1;44;6;5;22;140;1;2;1;4;4;0;0;0;0;0;0;0
6183;1962;58646;2013-06-10;Germany;2014-04-24;62;1;44;6;5;22;140;1;2;1;4;4;0;0;0;0;0;0;0
8584;1952;85431;2013-06-08;Spain;2014-01-07;376;53;462;168;53;53;1165;1;2;7;7;0;0;0;0;0;0;0;0
10128;1958;53977;2013-06-08;Canada;2013-12-23;620;16;165;0;24;82;907;5;5;5;12;5;0;0;0;0;0;0;0
9284;1958;53977;2013-06-08;Spain;2013-07-26;620;16;165;0;24;82;907;5;5;5;12;5;0;0;0;0;0;0;0
10377;1958;46692;2013-06-06;Spain;2014-03-07;170;6;97;24;12;88;397;3;6;1;5;6;0;0;0;0;0;0;0
1361;1974;82584;2013-06-04;Spain;2014-01-28;1076;68;103;29;91;68;1435;1;3;4;8;1;0;1;1;0;0;1;0
6945;1952;84574;2013-06-04;Spain;2013-07-05;387;20;713;38;54;163;1375;1;9;11;11;5;0;0;0;0;0;0;0
7822;1976;54058;2013-06-04;Spain;2013-07-06;198;18;252;32;108;54;662;2;4;6;8;3;0;0;0;0;0;0;0
4278;1983;87188;2013-06-03;India;2013-06-06;910;111;724;49;74;55;1923;1;10;2;6;3;0;0;0;0;0;1;0
2437;1989;;2013-06-03;Spain;2013-06-07;861;138;461;60;30;61;1611;1;6;5;12;3;0;1;0;1;0;0;0
10156;1975;84196;2013-06-03;Spain;2013-08-02;215;63;507;231;31;190;1237;1;8;4;7;3;0;0;0;0;0;0;0
6906;1953;84953;2013-06-03;Spain;2013-08-03;167;48;602;63;72;72;1024;1;3;10;4;2;0;1;1;1;0;1;0
6583;1955;72635;2013-06-03;Spain;2014-03-27;390;22;323;104;35;107;981;1;6;8;6;3;0;0;0;1;0;0;0
3433;1955;72635;2013-06-03;Spain;2013-08-21;390;22;323;104;35;107;981;1;6;8;6;3;0;0;0;1;0;0;0
1503;1976;162397;2013-06-03;Spain;2014-04-12;85;1;16;2;1;2;107;0;0;0;1;1;0;0;0;0;0;0;0
9729;1955;58275;2013-06-02;Germany;2014-02-14;189;10;253;56;43;64;615;6;8;2;7;7;0;0;0;0;0;0;0
2565;1955;70638;2013-06-01;Saudi Arabia;2013-12-25;1016;12;215;16;12;63;1334;1;4;5;10;3;0;1;0;0;0;0;0
5872;1951;60689;2013-06-01;USA;2014-01-16;240;90;216;63;6;24;639;4;4;4;10;3;0;0;0;0;0;0;0
9422;1989;38360;2013-05-31;Australia;2014-04-08;36;2;42;20;21;10;131;2;2;1;4;3;0;0;0;0;0;0;0
9967;1974;53034;2013-05-30;USA;2013-09-13;160;15;196;15;11;50;447;8;6;1;7;8;0;0;0;0;0;0;0
5847;1969;69901;2013-05-29;Spain;2013-08-29;312;21;206;102;92;149;882;3;7;3;10;5;0;0;0;0;0;0;0
5863;1953;47703;2013-05-29;Spain;2014-03-26;359;0;134;13;26;123;655;4;6;3;8;5;0;0;0;0;0;0;0
6810;1983;82025;2013-05-28;Saudi Arabia;2014-04-05;267;98;606;48;70;98;1187;1;3;2;6;1;0;0;1;0;0;1;0
2285;1954;36634;2013-05-28;Saudi Arabia;2013-10-31;213;9;76;4;3;30;335;3;5;2;5;7;0;0;0;0;0;0;0
975;1956;54252;2013-05-28;Australia;2014-04-23;178;4;26;8;4;44;264;5;4;1;5;6;0;0;0;0;0;0;0
8562;1969;54165;2013-05-28;Spain;2014-04-25;127;4;73;15;6;11;236;1;2;1;7;2;0;0;0;0;0;0;0
2404;1976;53359;2013-05-27;USA;2014-04-16;173;4;30;3;6;41;257;4;5;1;4;7;0;0;0;0;0;0;0
8643;1971;69930;2013-05-26;India;2014-06-06;252;98;827;219;70;196;1662;1;4;5;12;3;0;0;0;0;0;0;0
5883;1972;77981;2013-05-26;Spain;2013-08-25;138;120;204;16;126;60;664;3;7;4;7;5;0;0;0;0;0;0;0
8786;1956;62058;2013-05-26;Germany;2013-05-29;301;7;74;10;0;58;450;4;6;1;7;6;0;0;0;0;0;0;0
9925;1981;39665;2013-05-25;Spain;2013-10-26;127;1;56;0;1;31;216;3;4;2;3;7;1;0;0;0;0;0;0
4687;1958;80739;2013-05-23;Spain;2013-08-04;674;92;736;39;0;92;1633;1;3;11;9;1;0;0;0;0;0;0;0
550;1952;62335;2013-05-23;Spain;2014-06-03;243;131;217;85;6;26;708;2;3;3;13;2;0;0;0;0;0;0;0
3598;1972;62710;2013-05-23;Spain;2014-03-29;441;35;83;7;29;11;606;4;4;2;12;4;0;0;0;0;0;0;0
3174;1959;87771;2013-05-22;Spain;2014-02-09;1492;38;287;50;57;33;1957;1;5;10;4;6;0;1;1;1;1;1;0
5536;1959;87771;2013-05-22;Canada;2014-04-09;1492;38;287;50;57;33;1957;1;5;10;4;6;0;1;1;1;1;1;0
1204;1970;67536;2013-05-22;Saudi Arabia;2013-11-05;1253;0;447;23;71;35;1829;3;11;5;11;8;0;0;0;1;0;0;0
3979;1983;90687;2013-05-22;Spain;2013-10-21;982;17;672;23;34;51;1779;1;6;2;8;2;0;0;1;0;0;1;0
1184;1968;69674;2013-05-22;Saudi Arabia;2013-09-12;554;41;215;11;0;24;845;3;10;2;10;5;0;0;0;0;0;0;0
1087;1975;22669;2013-05-22;Spain;2013-11-19;16;14;36;37;22;48;173;3;4;1;2;9;0;0;0;0;0;1;0
945;1965;36317;2013-05-22;Spain;2013-08-29;87;3;25;3;2;13;133;2;3;0;4;7;0;0;0;0;0;0;0
2002;1958;71964;2013-05-20;Spain;2013-06-17;587;51;932;180;34;86;1870;1;5;6;5;3;0;0;0;0;0;0;0
2176;1972;80134;2013-05-20;Saudi Arabia;2013-09-08;1218;16;272;104;0;80;1690;2;5;3;6;6;0;1;1;1;0;1;0
9121;1972;80134;2013-05-20;Australia;2013-07-01;1218;16;272;104;0;80;1690;2;5;3;6;6;0;1;1;1;0;1;0
10091;1956;60230;2013-05-20;Spain;2013-10-08;520;20;367;39;81;40;1067;2;6;3;6;5;0;0;0;0;0;0;0
10552;1979;54210;2013-05-20;Spain;2013-07-19;70;54;109;80;9;45;367;2;4;1;7;5;0;0;0;0;0;0;0
6461;1969;62772;2013-05-19;Spain;2014-05-06;581;49;157;43;8;108;946;1;5;6;11;2;0;1;0;0;0;0;0
4637;1954;74637;2013-05-18;Saudi Arabia;2013-11-08;960;64;464;146;0;16;1650;1;6;9;9;3;0;0;0;1;0;0;0
6409;1967;57136;2013-05-18;Saudi Arabia;2014-01-05;267;140;599;34;12;127;1179;1;7;5;7;6;0;0;0;0;0;1;0
7187;1969;;2013-05-18;Australia;2013-12-21;375;42;48;94;66;96;721;7;4;10;4;3;0;0;0;0;0;0;0
5125;1960;79530;2013-05-17;Spain;2013-08-08;333;0;815;129;42;29;1348;1;4;10;11;2;0;0;0;0;0;0;0
5602;1989;66973;2013-05-17;India;2013-08-13;466;22;432;147;113;102;1282;1;8;7;12;3;0;0;0;0;0;0;0
10669;1981;54386;2013-05-17;Spain;2014-06-15;277;21;64;62;21;25;470;2;3;2;10;3;0;0;0;0;0;0;0
675;1973;52034;2013-05-17;Spain;2014-04-20;146;0;93;7;13;73;332;5;4;2;5;7;0;0;0;0;0;0;0
6374;1954;36930;2013-05-17;Spain;2013-06-07;223;2;31;0;2;39;297;5;5;2;4;8;0;0;0;0;0;0;0
125;1958;53083;2013-05-15;India;2014-04-04;215;7;33;3;0;13;271;6;5;1;5;7;0;1;0;0;0;0;0
1404;1968;34916;2013-05-15;Saudi Arabia;2014-03-21;51;23;82;33;0;42;231;4;5;1;3;9;0;0;0;0;0;0;0
1044;1953;58398;2013-05-14;Australia;2013-10-25;299;5;201;21;21;49;596;3;5;4;8;4;0;0;0;0;0;0;0
5552;1963;48721;2013-05-13;Saudi Arabia;2014-03-16;81;18;113;47;13;21;293;6;4;2;5;6;0;0;0;0;0;0;0
3560;1952;83844;2013-05-12;Germany;2013-05-30;901;31;345;75;31;191;1574;1;4;4;11;1;0;0;1;0;0;0;0
241;1952;83844;2013-05-12;Spain;2013-12-15;901;31;345;75;31;191;1574;1;4;4;11;1;0;0;1;0;0;0;0
7521;1952;83844;2013-05-12;Canada;2014-05-24;901;31;345;75;31;191;1574;1;4;4;11;1;0;0;1;0;0;0;0
9305;1976;79689;2013-05-12;Spain;2014-06-01;311;26;640;180;37;121;1315;1;4;9;13;2;0;0;0;0;0;0;0
2150;1958;80995;2013-05-11;Canada;2013-11-04;860;28;409;73;56;56;1482;1;8;9;4;4;0;0;0;0;0;0;0
9308;1954;62820;2013-05-11;Saudi Arabia;2013-10-11;398;61;265;138;61;53;976;1;3;4;6;1;0;0;0;0;0;0;0
544;1954;62820;2013-05-11;Spain;2013-11-17;398;61;265;138;61;53;976;1;3;4;6;1;0;0;0;0;0;0;0
3033;1963;38620;2013-05-11;Australia;2013-08-03;112;17;44;34;22;89;318;1;2;5;3;3;0;0;0;0;0;0;0
4119;1963;38620;2013-05-11;Germany;2013-09-14;112;17;44;34;22;89;318;1;2;5;3;3;0;0;0;0;0;0;0
5048;1971;42767;2013-05-11;Saudi Arabia;2013-06-23;20;6;43;19;5;38;131;1;3;1;2;8;0;0;0;0;0;0;0
3725;1961;84865;2013-05-09;Spain;2014-01-13;1248;16;349;43;16;16;1688;1;2;4;9;4;0;1;1;1;1;1;0
9799;1968;83664;2013-05-08;Spain;2013-07-26;866;21;151;28;21;86;1173;3;2;2;12;5;0;0;0;0;0;0;0
9495;1982;71853;2013-05-08;Spain;2013-12-08;358;108;413;141;97;32;1149;1;2;8;6;1;0;0;0;0;0;0;0
2631;1982;71853;2013-05-08;Spain;2013-06-14;358;108;413;141;97;32;1149;1;2;8;6;1;0;0;0;0;0;0;0
6177;1985;33454;2013-05-08;USA;2013-09-21;76;10;56;3;1;23;169;2;4;0;4;8;0;0;0;0;0;0;0
9499;1954;93404;2013-05-07;Canada;2014-06-25;1279;15;287;20;0;15;1616;3;3;4;7;5;0;1;1;0;0;0;0
2942;1964;45906;2013-05-07;Spain;2014-06-02;305;3;27;4;3;144;486;2;5;4;4;5;1;0;0;0;0;0;0
2499;1958;75342;2013-05-06;Spain;2014-02-01;204;97;97;21;118;26;563;1;5;2;10;4;0;0;0;0;0;0;0
8687;1978;53172;2013-05-06;India;2014-01-11;121;62;90;68;20;125;486;3;2;3;8;3;0;0;0;0;0;0;0
3517;1952;40887;2013-05-06;Spain;2013-09-09;50;4;44;10;10;43;161;3;3;1;3;9;0;0;0;0;0;1;0
9493;1980;76412;2013-05-05;Canada;2014-04-05;840;53;804;23;71;17;1808;1;5;4;8;3;0;0;1;1;0;1;0
1031;1989;85710;2013-05-05;India;2013-10-16;600;20;350;29;30;33;1062;1;6;9;10;2;0;0;1;0;0;0;0
3321;1967;56575;2013-05-05;Canada;2013-12-02;421;5;90;0;16;10;542;3;7;3;7;5;0;0;0;0;0;0;0
8015;1962;85696;2013-05-03;Spain;2014-03-07;714;76;395;116;0;12;1313;1;4;6;9;1;0;0;0;0;0;1;0
1745;1962;85696;2013-05-03;Spain;2014-01-06;714;76;395;116;0;12;1313;1;4;6;9;1;0;0;0;0;0;1;0
4990;1954;59111;2013-05-02;Australia;2013-08-14;524;0;134;28;28;155;869;1;11;1;8;7;0;0;0;0;0;0;0
2276;1955;57959;2013-05-02;Spain;2014-01-18;430;16;322;43;24;33;868;5;4;7;11;3;0;0;0;0;0;0;0
5631;1991;49767;2013-05-02;USA;2013-11-21;202;47;197;55;42;149;692;1;5;4;8;4;0;0;0;0;0;0;0
1165;1958;50729;2013-05-02;Saudi Arabia;2013-12-04;239;13;143;45;4;52;496;9;6;2;7;6;0;0;0;0;0;0;0
4864;1977;34380;2013-05-02;Canada;2013-12-08;72;7;58;13;1;24;175;4;4;1;3;8;0;0;0;0;0;0;0
1172;1983;92491;2013-05-01;Spain;2013-11-16;979;44;935;29;25;22;2034;1;7;5;12;3;0;1;1;1;0;1;0
4207;1981;87171;2013-05-01;Spain;2013-06-17;1001;44;107;58;44;44;1298;1;6;7;11;2;1;0;1;0;0;0;0
10095;1975;74165;2013-05-01;Canada;2013-06-28;1001;12;240;16;12;12;1293;1;5;4;10;2;0;0;0;0;0;0;0
4931;1977;157146;2013-04-29;Saudi Arabia;2013-06-28;1;0;1725;2;1;1;1730;0;0;28;0;1;0;0;0;0;0;0;0
8601;1980;80011;2013-04-29;Australia;2014-03-20;421;76;536;82;178;102;1395;2;8;6;5;4;0;0;0;0;0;0;0
3491;1975;55914;2013-04-29;USA;2014-02-26;384;60;364;119;101;232;1260;4;11;6;8;7;0;0;0;0;0;0;0
257;1959;75032;2013-04-28;Spain;2014-02-17;952;12;180;47;12;12;1215;2;5;4;9;3;0;0;0;0;0;0;0
6289;1951;59385;2013-04-28;Spain;2013-12-29;135;0;10;0;4;36;185;2;3;1;4;5;0;0;0;0;0;0;0
9665;1957;54237;2013-04-27;Saudi Arabia;2014-05-15;267;3;30;4;0;57;361;4;5;2;5;6;0;0;0;0;0;0;0
221;1955;48726;2013-04-27;Germany;2013-11-03;138;3;38;4;0;59;242;3;3;2;4;6;0;0;0;0;0;0;0
1379;1992;42670;2013-04-27;Saudi Arabia;2014-05-23;154;2;46;20;4;15;241;1;4;2;4;4;0;0;0;0;0;0;0
3767;1968;61314;2013-04-25;Spain;2014-01-26;378;0;189;97;172;172;1008;2;5;5;12;3;0;0;0;0;0;0;0
6141;1972;49494;2013-04-25;Canada;2013-07-28;191;9;97;0;6;82;385;2;6;1;5;7;0;0;0;0;0;0;0
8897;1965;42720;2013-04-24;Germany;2014-06-21;392;5;91;28;26;112;654;8;7;3;7;8;0;0;0;0;0;1;0
4437;1962;65316;2013-04-24;Spain;2014-02-11;112;6;92;3;9;38;260;2;3;2;5;4;0;0;0;0;0;0;0
7999;1955;75261;2013-04-23;Spain;2013-11-07;1239;17;413;23;34;17;1743;1;5;6;5;2;0;1;1;0;0;1;0
2109;1990;96843;2013-04-23;Spain;2014-03-22;448;71;951;40;17;17;1544;1;6;11;10;2;0;0;1;0;0;1;0
1650;1960;81843;2013-04-22;Spain;2014-02-13;779;86;537;34;69;138;1643;1;5;9;12;3;0;0;0;0;0;0;0
2245;1969;43641;2013-04-22;Spain;2014-03-21;57;2;51;4;2;23;139;3;2;1;4;6;0;0;0;0;0;0;0
7912;1978;38136;2013-04-22;USA;2013-08-04;8;15;27;0;20;33;103;2;3;1;2;8;1;0;0;0;0;0;0
11071;1984;79607;2013-04-21;Canada;2014-01-09;450;133;951;173;0;216;1923;1;3;6;6;1;0;0;0;0;0;1;0
11088;1971;78642;2013-04-21;Spain;2014-05-27;1396;0;322;46;35;17;1816;1;4;9;4;6;0;0;0;0;0;0;0
4391;1968;63841;2013-04-21;Saudi Arabia;2013-08-05;635;15;100;20;7;131;908;1;9;3;9;6;0;0;0;0;0;0;0
6283;1968;63841;2013-04-21;Spain;2013-12-15;635;15;100;20;7;131;908;1;9;3;9;6;0;0;0;0;0;0;0
3421;1968;63841;2013-04-21;Australia;2013-08-06;635;15;100;20;7;131;908;1;9;3;9;6;0;0;0;0;0;0;0
4518;1979;85693;2013-04-20;Canada;2013-09-25;386;172;183;185;132;111;1169;2;9;5;11;5;0;0;0;0;0;0;0
8690;1962;86111;2013-04-19;Canada;2013-11-09;399;28;756;36;40;126;1385;1;5;7;10;2;0;0;0;0;0;0;0
8923;1973;83917;2013-04-18;Spain;2014-05-18;514;22;732;42;198;79;1587;1;6;7;7;3;0;0;0;0;0;1;0
7610;1983;37292;2013-04-18;Spain;2013-10-10;275;0;86;10;23;66;460;5;6;3;5;8;0;0;0;0;0;0;0
9460;1963;22419;2013-04-18;Spain;2013-08-24;30;3;47;19;21;42;162;1;3;2;2;8;0;0;0;0;0;0;0
3855;1963;22419;2013-04-18;Canada;2014-06-06;30;3;47;19;21;42;162;1;3;2;2;8;0;0;0;0;0;0;0
4483;1993;72354;2013-04-17;Saudi Arabia;2013-05-07;315;26;473;220;12;182;1228;1;2;10;6;1;0;0;0;0;0;0;0
5989;1959;78353;2013-04-16;Canada;2014-05-09;752;122;476;39;153;34;1576;1;10;2;11;8;0;0;0;0;0;0;0
11101;1991;89891;2013-04-15;Australia;2014-04-10;412;22;132;59;28;183;836;1;11;6;8;4;0;0;1;0;0;0;0
7192;1955;65748;2013-04-15;Spain;2013-10-01;172;73;93;95;78;34;545;2;2;4;10;1;0;0;0;0;0;0;1
5123;1951;27450;2013-04-15;Spain;2013-10-12;37;12;23;8;11;52;143;1;2;1;3;7;0;0;0;0;0;0;0
203;1975;81169;2013-04-14;Spain;2014-03-25;1288;20;613;80;61;27;2089;1;5;7;9;2;0;0;0;0;0;0;0
3136;1962;59432;2013-04-13;Spain;2014-03-30;317;25;265;25;19;12;663;3;5;3;11;5;0;0;0;0;0;0;0
3427;1955;59821;2013-04-12;Saudi Arabia;2013-08-16;629;0;70;0;0;35;734;6;11;2;7;8;0;0;0;0;0;0;0
10741;1951;47352;2013-04-11;Spain;2014-06-29;172;12;112;8;0;15;319;4;6;1;5;7;0;0;0;0;0;0;0
5491;1951;47352;2013-04-11;Australia;2013-10-02;172;12;112;8;0;15;319;4;6;1;5;7;0;0;0;0;0;0;0
6262;1962;72217;2013-04-10;Germany;2013-09-13;816;42;450;55;56;154;1573;1;3;10;8;2;0;0;0;0;0;0;0
6991;1951;43185;2013-04-10;Australia;2013-06-24;537;6;42;16;6;30;637;2;9;3;6;8;0;0;0;0;0;0;0
5892;1980;34968;2013-04-10;Saudi Arabia;2014-02-23;158;6;45;8;2;2;221;7;3;2;5;7;0;0;0;0;0;0;0
1357;1970;74854;2013-04-08;Germany;2014-03-31;856;59;487;58;29;73;1562;7;2;5;5;5;0;0;0;0;0;0;0
6200;1951;75903;2013-04-08;Spain;2013-07-01;340;108;185;130;38;100;901;2;6;6;9;3;0;0;0;0;0;0;0
8911;1967;56320;2013-04-08;Spain;2014-06-17;201;53;172;116;77;83;702;3;5;4;9;4;0;0;0;0;0;0;0
9507;1975;40794;2013-04-07;Spain;2013-10-25;261;23;73;4;23;50;434;2;6;3;5;7;0;0;0;0;0;0;0
3483;1958;48192;2013-04-06;Canada;2014-02-02;1039;43;204;153;58;29;1526;3;2;8;12;8;0;1;0;1;1;1;0
9145;1972;72504;2013-04-06;Canada;2014-06-17;604;26;470;123;161;94;1478;2;5;9;6;2;0;0;0;0;0;0;0
8314;1982;79908;2013-04-05;Spain;2014-05-02;557;129;761;29;185;111;1772;1;5;6;7;2;0;0;1;0;0;0;0
10089;1974;102692;2013-04-05;Saudi Arabia;2013-09-08;168;148;444;32;172;148;1112;1;6;9;13;2;0;1;1;1;1;1;0
8132;1975;60631;2013-04-05;Germany;2014-02-28;565;6;65;0;6;19;661;5;9;2;8;7;0;1;0;0;0;0;0
4442;1961;46524;2013-04-05;Canada;2013-07-14;31;19;35;26;14;52;177;2;1;1;5;3;0;0;0;0;0;0;0
10675;1956;66334;2013-04-03;Spain;2013-04-16;909;11;218;0;0;23;1161;2;9;3;5;5;0;0;0;0;0;1;0
3972;1976;50200;2013-04-03;Spain;2013-04-16;266;6;51;8;6;64;401;6;7;1;5;8;0;0;0;0;0;0;0
10383;1966;70287;2013-04-02;Australia;2013-08-10;295;35;482;121;120;40;1093;1;5;5;10;3;0;0;0;0;0;1;0
3762;1986;69867;2013-04-02;Saudi Arabia;2014-05-11;196;0;512;33;130;54;925;1;3;5;8;1;0;0;0;1;0;1;0
1456;1979;60474;2013-04-01;India;2014-03-01;265;199;303;234;9;170;1180;7;10;2;12;7;0;0;0;0;0;0;0
2849;1979;60474;2013-04-01;Canada;2013-09-07;265;199;303;234;9;170;1180;7;10;2;12;7;0;0;0;0;0;0;0
8825;1962;51195;2013-04-01;Saudi Arabia;2013-08-11;230;14;156;82;24;58;564;8;9;2;5;8;0;0;0;0;0;0;0
10475;1970;;2013-04-01;USA;2014-05-22;187;5;65;26;20;14;317;2;4;2;6;5;0;0;0;0;0;0;0
3225;1984;42207;2013-04-01;Spain;2013-05-20;116;11;72;3;17;46;265;4;4;1;5;6;1;0;0;0;0;1;0
10159;1970;58710;2013-03-31;Australia;2013-10-15;440;81;368;0;122;174;1185;6;11;5;9;6;0;0;0;0;0;0;0
6606;1969;70091;2013-03-31;Spain;2013-04-20;964;34;137;15;0;11;1161;2;5;2;10;8;0;1;0;0;0;0;0
11013;1987;67605;2013-03-31;Spain;2013-11-27;336;28;282;184;54;54;938;1;2;8;6;1;0;0;0;0;0;0;0
2677;1956;46097;2013-03-31;Saudi Arabia;2013-11-21;72;24;68;65;4;8;241;5;3;1;6;4;0;0;0;0;0;0;0
6292;1986;82333;2013-03-30;Germany;2013-07-28;1311;0;359;46;89;17;1822;1;4;3;10;2;0;0;1;0;0;1;0
7030;1955;66465;2013-03-30;Spain;2014-04-22;1200;0;204;38;29;14;1485;3;11;9;12;6;0;0;0;1;0;0;0
10590;1956;76542;2013-03-30;Spain;2014-03-26;794;73;573;0;29;14;1483;1;4;8;10;2;0;0;0;0;0;0;0
4656;1990;51250;2013-03-30;Saudi Arabia;2014-03-23;342;32;230;34;32;40;710;5;10;5;4;9;1;0;0;0;0;0;0
